591,The Da Vinci Code,"When the curator of the Louvre is found murdered in the famed museum's hallowed halls, Harvard professor, Robert Langdon and cryptographer, Sophie Neve must untangle a deadly web of deceit involving the works of Leonardo da Vinci.",,6.5,"['Thriller', 'Mystery']","['TomHanks', 'AudreyTautou', 'IanMcKellen']",['RonHoward'],149,"When the curator of the Louvre is found murdered in the famed museum's hallowed halls, Harvard professor, Robert Langdon and cryptographer, Sophie Neve must untangle a deadly web of deceit involving the works of Leonardo da Vinci. Thriller Mystery paris holygrail christianity monk basedonnovel zurich secretsociety louvre curator symbologist opusdei heresy monalisa freemason conspiracy pentagram tomb catholicism cryptologist iconography albino sect TomHanks AudreyTautou IanMcKellen RonHoward",en,17-May-06
172385,Rio 2,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",,6.3,"['Animation', 'Adventure', 'Comedy', 'Family']","['JesseEisenberg', 'AnneHathaway', 'LeslieMann']",['CarlosSaldanha'],102,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law. Animation Adventure Comedy Family bird sequel jungle audition amazonrainforest parrots JesseEisenberg AnneHathaway LeslieMann CarlosSaldanha",en,19-Mar-14
36658,X2,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join their usual nemeses –  Magneto and Mystique – to unhinge Stryker's scheme to exterminate all mutants.",,6.8,"['Adventure', 'Action', 'ScienceFiction', 'Thriller']","['PatrickStewart', 'HughJackman', 'IanMcKellen']",['BryanSinger'],133,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join their usual nemeses – Magneto and Mystique – to unhinge Stryker's scheme to exterminate all mutants. Adventure Action ScienceFiction Thriller mutant marvelcomic superhero basedoncomicbook superhuman PatrickStewart HughJackman IanMcKellen BryanSinger",en,24-Apr-03
51497,Fast Five,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",,7.1,"['Action', 'Thriller', 'Crime']","['VinDiesel', 'PaulWalker', 'JordanaBrewster']",['JustinLin'],130,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom. Action Thriller Crime brazil fbi freedom escapefromprison carcrash heist organizedcrime ontherun money fugitive policechase escapedconvict car imax automobileracing duringcreditsstinger VinDiesel PaulWalker JordanaBrewster JustinLin",en,20-Apr-11
58574,Sherlock Holmes: A Game of Shadows,"There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective.",,7,"['Adventure', 'Action', 'Crime', 'Mystery']","['RobertDowneyJr.', 'JudeLaw', 'JaredHarris']",['GuyRitchie'],129,"There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the detective. Adventure Action Crime Mystery detectiveinspector steampunk criminalmastermind RobertDowneyJr. JudeLaw JaredHarris GuyRitchie",en,22-Nov-11
18823,Clash of the Titans,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny.",,5.6,"['Adventure', 'Fantasy', 'Action']","['SamWorthington', 'LiamNeeson', 'RalphFiennes']",['LouisLeterrier'],106,"Born of a god but raised as a man, Perseus is helpless to save his family from Hades, vengeful god of the underworld. With nothing to lose, Perseus volunteers to lead a dangerous mission to defeat Hades before he can seize power from Zeus and unleash hell on earth. Battling unholy demons and fearsome beasts, Perseus and his warriors will only survive if Perseus accepts his power as a god, defies fate and creates his own destiny. Adventure Fantasy Action hades mythology greekmythology zeus medusa mythologicalbeast seamonster perseus kraken gods ancientgreece basedongreekmyth 3d SamWorthington LiamNeeson RalphFiennes LouisLeterrier",en,1-Apr-10
861,Total Recall,"Construction worker Douglas Quaid discovers a memory chip in his brain during a virtual-reality trip. He also finds that his past has been invented to conceal a plot of planetary domination. Soon, he's off to Mars to find out who he is and who planted the chip.",,7.1,"['Action', 'Adventure', 'ScienceFiction']","['ArnoldSchwarzenegger', 'SharonStone', 'RachelTicotin']",['PaulVerhoeven'],113,"Construction worker Douglas Quaid discovers a memory chip in his brain during a virtual-reality trip. He also finds that his past has been invented to conceal a plot of planetary domination. Soon, he's off to Mars to find out who he is and who planted the chip. Action Adventure ScienceFiction oxygen falselyaccused resistance mars doublelife telepathy mutant hologram spacecolony falseidentity secretagent dystopia cyberpunk falsememory implantedmemory ArnoldSchwarzenegger SharonStone RachelTicotin PaulVerhoeven",en,1-Jun-90
1911,The 13th Warrior,"In AD 922, Arab courtier, Ahmad Ibn Fadlan accompanies a party of Vikings to the barbaric North to combat a terror that slaughters Vikings and devours their flesh.",,6.4,"['Adventure', 'Fantasy', 'Action']","['AntonioBanderas', 'VladimirKulich', 'DennisStorhøi']",['JohnMcTiernan'],102,"In AD 922, Arab courtier, Ahmad Ibn Fadlan accompanies a party of Vikings to the barbaric North to combat a terror that slaughters Vikings and devours their flesh. Adventure Fantasy Action witch cave arabian scandinavia bagdad viking iraq war mission AntonioBanderas VladimirKulich DennisStorhøi JohnMcTiernan",en,27-Aug-99
49040,The Bourne Legacy,"New CIA operative, Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.",,6,"['Action', 'Thriller']","['JeremyRenner', 'RachelWeisz', 'EdwardNorton']",['TonyGilroy'],120,"New CIA operative, Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne. Action Thriller assassin wolf maryland suicidebygunshot rooftop explodinghouse laptop trackingdevice fakeid seoulsouthkorea pharmaceuticallab governmentconspiracy roofchase manilaphilippines hunted falsepassport albertacanada lieutenantgeneral JeremyRenner RachelWeisz EdwardNorton TonyGilroy",en,8-Aug-12
415,Batman & Robin,"Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.",,4.2,"['Action', 'Crime', 'Fantasy']","['GeorgeClooney', ""ChrisO'Donnell"", 'ArnoldSchwarzenegger']",['JoelSchumacher'],125,"Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo. Action Crime Fantasy doublelife dccomics dualidentity crimefighter fictionalplace gothamcity superhero creditcard superpowers GeorgeClooney ChrisO'Donnell ArnoldSchwarzenegger JoelSchumacher",en,20-Jun-97
8871,How the Grinch Stole Christmas,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.",,6.2,"['Family', 'Comedy', 'Fantasy']","['JimCarrey', 'TaylorMomsen', 'JeffreyTambor']",['RonHoward'],104,"Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch. Family Comedy Fantasy holiday christmasparty newlove santaclaus village kidsandfamily JimCarrey TaylorMomsen JeffreyTambor RonHoward",en,17-Nov-00
435,The Day After Tomorrow,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",,6.2,"['Action', 'Adventure', 'ScienceFiction', 'Thriller']","['DennisQuaid', 'JakeGyllenhaal', 'EmmyRossum']",['RolandEmmerich'],124,"After years of increases in the greenhouse effect, havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze. Action Adventure ScienceFiction Thriller savingtheworld library cataclysm climatechange greenhouseeffect tornado twister hurricane hail temperaturedrop iceage polarzone meteorology gulfstream barrierice icemelting thirdworld exodus evacuation climate government snow losangeles scientist doomsday antarctic disastermovie DennisQuaid JakeGyllenhaal EmmyRossum RolandEmmerich",en,26-May-04
955,Mission: Impossible II,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",,5.9,"['Adventure', 'Action', 'Thriller']","['TomCruise', 'DougrayScott', 'ThandieNewton']",['JohnWoo'],123,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude. Adventure Action Thriller terror spain cia helicopter secretidentity skyscraper undercover island ex-lover secretmission dyinganddeath secretagent computer duel lethalvirus violence rescueteam agent car researchlaboratory TomCruise DougrayScott ThandieNewton JohnWoo",en,24-May-00
2133,The Perfect Storm,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail. Magnificent foreshadowing and anticipation fill this true-life drama while minute details of the fishing boats, their gear and the weather are juxtaposed with the sea adventure.",,6.2,['Drama'],"['GeorgeClooney', 'MarkWahlberg', 'DianeLane']",['WolfgangPetersen'],130,"In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail. Magnificent foreshadowing and anticipation fill this true-life drama while minute details of the fishing boats, their gear and the weather are juxtaposed with the sea adventure. Drama u.s.airforce grocery jamaican meteorologist rescueboat marina cityhall theflemishcap malecamaraderie stormatsea GeorgeClooney MarkWahlberg DianeLane WolfgangPetersen",en,15-Mar-00
1979,Fantastic 4: Rise of the Silver Surfer,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",,5.4,"['Adventure', 'Fantasy', 'Action', 'Thriller']","['IoanGruffudd', 'JessicaAlba', 'ChrisEvans']",['TimStory'],92,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize. Adventure Fantasy Action Thriller fire helicopter surfboard mask satellite airplane transformation forest resurrection marvelcomic sequel superhero basedoncomicbook outerspace wedding explosion scientist interrogation doublecross fantasticfour military earthinperil superhumanstrength duringcreditsstinger invisibility silversurfer forcefield elasticity absorbingpower IoanGruffudd JessicaAlba ChrisEvans TimStory",en,13-Jun-07
87827,Life of Pi,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",,7.2,"['Adventure', 'Drama', 'Action']","['SurajSharma', 'IrrfanKhan', 'AyushTandon']",['AngLee'],127,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean. Adventure Drama Action ocean shipwreck hindu tiger faith zookeeper teenageboy cargoship lifeboat injuredanimal SurajSharma IrrfanKhan AyushTandon AngLee",en,20-Nov-12
